Date,Price,Volume,Region
2017-03-12,0.65,1264592.26,Oregon
2017-03-05,0.67,1176932.6,Oregon
2017-02-26,0.65,1146225.87,Oregon
2017-02-19,0.67,1171871.64,Oregon
2017-02-12,0.54,1582877.09,Oregon
2017-02-05,0.46,2200550.27,Oregon
2017-01-29,0.58,1380520.76,Oregon
2017-01-22,0.54,1601222.68,Oregon
2017-01-15,0.6,1470187.14,Oregon
2017-01-08,0.73,1138871.92,Oregon
2017-01-01,0.63,1169638.17,Oregon
2017-12-31,1.01,150867.12,Pennsylvania
2017-12-24,1.29,87945.29,Pennsylvania
2017-12-17,1.01,141895.38,Pennsylvania
2017-12-10,1.27,93436.57,Pennsylvania
2017-12-03,1.18,93898.0,Pennsylvania
2017-11-26,1.02,124119.0,Pennsylvania
2017-11-19,1.5,89083.0,Pennsylvania
2017-11-12,1.51,87818.0,Pennsylvania
2017-11-05,1.54,85430.88,Pennsylvania
2017-10-29,1.52,90393.33,Pennsylvania
2017-10-22,1.54,99922.23,Pennsylvania
2017-10-15,1.56,97962.05,Pennsylvania
2017-10-08,1.6,84870.68,Pennsylvania
2017-10-01,1.33,105766.89,Pennsylvania
2017-09-24,1.32,102663.43,Pennsylvania
2017-09-17,1.29,104613.01,Pennsylvania
2017-09-10,1.31,100073.91,Pennsylvania
2017-09-03,1.31,104937.39,Pennsylvania
2017-08-27,1.28,106686.99,Pennsylvania
2017-08-20,1.29,104117.39,Pennsylvania
2017-08-13,1.27,106928.65,Pennsylvania
2017-08-06,1.29,105595.21,Pennsylvania
2017-07-30,1.29,104351.36,Pennsylvania
2017-07-23,1.29,105012.68,Pennsylvania
2017-07-16,1.26,106344.95,Pennsylvania
2017-07-09,1.25,116575.48,Pennsylvania
2017-07-02,1.25,124868.74,Pennsylvania
2017-06-25,1.26,120211.37,Pennsylvania
2017-06-18,1.29,119743.9,Pennsylvania
2017-06-11,1.33,117367.43,Pennsylvania
2017-06-04,1.33,123557.37,Pennsylvania
2017-05-28,1.32,143674.94,Pennsylvania
2017-05-21,1.02,207645.24,Pennsylvania
2017-05-14,1.33,117857.6,Pennsylvania
2017-05-07,1.03,214738.04,Pennsylvania
2017-04-30,1.05,205559.96,Pennsylvania
2017-04-23,1.34,117579.21,Pennsylvania
2017-04-16,1.33,116011.18,Pennsylvania
2017-04-09,1.36,119196.56,Pennsylvania
2017-04-02,1.37,122944.98,Pennsylvania
2017-03-26,1.34,117686.64,Pennsylvania
2017-03-19,1.34,110278.1,Pennsylvania
2017-03-12,1.34,108624.25,Pennsylvania
2017-03-05,1.02,174567.14,Pennsylvania
2017-02-26,1.33,103906.0,Pennsylvania
2017-02-19,1.33,91579.18,Pennsylvania
2017-02-12,1.28,100215.44,Pennsylvania
2017-02-05,1.02,157981.65,Pennsylvania
2017-01-29,1.26,107225.04,Pennsylvania
2017-01-22,1.04,159303.6,Pennsylvania
2017-01-15,1.08,168143.15,Pennsylvania
2017-01-08,1.02,152780.85,Pennsylvania
2017-01-01,1.02,141043.91,Pennsylvania
2017-12-31,0.89,614950.95,Oregon
2017-12-24,1.33,407742.01,Oregon
2017-12-17,1.31,430915.0,Oregon
2017-12-10,1.29,424741.73,Oregon
2017-12-03,0.88,777430.0,Oregon
2017-11-26,1.48,336192.0,Oregon
2017-11-19,1.53,350149.0,Oregon
2017-11-12,1.11,593320.0,Oregon
2017-11-05,1.03,681564.98,Oregon
2017-10-29,1.29,520629.7,Oregon
2017-10-22,1.36,511400.66,Oregon
2017-10-15,1.25,546932.09,Oregon
2017-10-08,1.9,363427.67,Oregon
2017-10-01,1.84,362296.15,Oregon
2017-09-24,1.82,354180.85,Oregon
2017-09-17,1.83,378220.95,Oregon
2017-09-10,1.87,384536.99,Oregon
2017-09-03,1.76,415130.61,Oregon
2017-08-27,1.34,597580.17,Oregon
2017-08-20,1.32,671617.66,Oregon
2017-08-13,1.71,432923.79,Oregon
2017-08-06,1.58,540879.33,Oregon
2017-07-30,1.34,575652.16,Oregon
2017-07-23,1.15,606128.4,Oregon
2017-07-16,1.38,530468.65,Oregon
2017-07-09,0.7,1136070.26,Oregon
2017-07-02,0.99,767074.64,Oregon
2017-06-25,0.96,803349.86,Oregon
2017-06-18,0.97,755535.79,Oregon
2017-06-11,1.0,718937.65,Oregon
2017-06-04,1.12,698957.23,Oregon
2017-05-28,0.97,820850.36,Oregon
2017-05-21,1.01,750346.5,Oregon
2017-05-14,0.95,765147.43,Oregon
2017-05-07,0.91,933826.15,Oregon
2017-04-30,0.84,940104.32,Oregon
2017-04-23,0.91,756075.76,Oregon
2017-04-16,0.98,743878.59,Oregon
2017-04-09,1.08,713478.54,Oregon
2017-04-02,1.12,672306.68,Oregon
2017-03-26,1.12,629914.06,Oregon
2017-03-19,1.11,634212.88,Oregon
2017-03-12,0.84,922940.33,Oregon
2017-03-05,0.89,770551.84,Oregon
2017-02-26,0.7,877633.92,Oregon
2017-02-19,0.76,869425.93,Oregon
2017-02-12,0.77,724514.73,Oregon
2017-02-05,0.68,1189151.17,Oregon
2017-01-29,0.76,909463.13,Oregon
2017-01-22,0.87,711564.14,Oregon
2017-01-15,0.85,758125.51,Oregon
2017-01-08,0.85,877646.01,Oregon
2017-01-01,0.73,869835.55,Oregon
2017-12-31,0.92,419590.58,Mississippi
2017-12-24,1.27,248315.51,Mississippi
2017-12-17,1.24,253164.73,Mississippi
2017-12-10,1.03,356980.37,Mississippi
2017-12-03,1.18,307299.0,Mississippi
2017-11-26,1.36,225495.0,Mississippi
2017-11-19,1.36,247612.0,Mississippi
2017-11-12,1.4,254131.0,Mississippi
2017-11-05,1.39,271264.81,Mississippi
2017-10-29,1.48,251521.91,Mississippi
2017-10-22,1.63,229001.29,Mississippi
2017-10-15,1.63,243992.86,Mississippi
2017-10-08,1.7,243412.06,Mississippi
2017-10-01,1.63,249920.93,Mississippi
2017-09-24,1.54,273060.96,Mississippi
2017-09-17,1.47,274560.95,Mississippi
2017-09-10,1.57,250327.75,Mississippi
2017-09-03,1.54,263532.84,Mississippi
2017-08-27,1.47,293278.78,Mississippi
2017-08-20,1.42,297724.56,Mississippi
2017-08-13,1.39,275406.02,Mississippi
2017-08-06,1.29,288674.63,Mississippi
2017-07-30,1.31,289052.93,Mississippi
2017-07-23,1.31,286761.46,Mississippi
2017-07-16,1.3,270590.36,Mississippi
2017-07-09,1.25,309542.11,Mississippi
2017-07-02,1.22,314536.29,Mississippi
2017-06-25,1.24,297426.95,Mississippi
2017-06-18,1.34,263858.47,Mississippi
2017-06-11,1.3,302596.77,Mississippi
2017-06-04,1.43,303913.24,Mississippi
2017-05-28,1.41,318497.15,Mississippi
2017-05-21,1.39,312273.14,Mississippi
2017-05-14,1.33,311498.75,Mississippi
2017-05-07,1.33,375498.03,Mississippi
2017-04-30,1.44,309256.66,Mississippi
2017-04-23,1.4,305014.56,Mississippi
2017-04-16,1.44,288117.21,Mississippi
2017-04-09,1.45,268332.13,Mississippi
2017-04-02,1.39,309926.42,Mississippi
2017-03-26,1.41,296660.74,Mississippi
2017-03-19,1.39,280949.58,Mississippi
2017-03-12,1.42,281539.78,Mississippi
2017-03-05,1.32,282098.34,Mississippi
2017-02-26,1.21,329592.25,Mississippi
2017-02-19,1.27,286847.49,Mississippi
2017-02-12,1.18,292605.18,Mississippi
2017-02-05,0.97,455798.5,Mississippi
2017-01-29,1.26,296249.39,Mississippi
2017-01-22,1.14,326997.65,Mississippi
2017-01-15,1.27,277248.48,Mississippi
2017-01-08,1.22,305194.22,Mississippi
2017-01-01,1.18,283434.01,Mississippi
2017-12-31,0.83,315463.87,Kentucky
2017-12-24,1.19,206250.4,Kentucky
2017-12-17,1.13,199747.25,Kentucky
2017-12-10,1.04,253167.21,Kentucky
2017-12-03,1.02,261784.0,Kentucky
2017-11-26,1.24,163351.0,Kentucky
2017-11-19,1.23,187293.0,Kentucky
2017-11-12,1.26,200521.0,Kentucky
2017-11-05,1.15,250600.37,Kentucky
2017-10-29,1.33,217679.03,Kentucky
2017-10-22,1.39,206044.77,Kentucky
2017-10-15,1.46,211342.84,Kentucky
2017-10-08,1.62,159117.57,Kentucky
2017-10-01,1.54,205642.56,Kentucky
2017-09-24,1.47,206719.88,Kentucky
2017-09-17,1.44,200632.61,Kentucky
2017-09-10,1.47,192455.24,Kentucky
2017-09-03,1.44,208006.98,Kentucky
2017-08-27,1.38,215394.7,Kentucky
2017-08-20,1.33,224102.83,Kentucky
2017-08-13,1.35,214146.34,Kentucky
2017-08-06,1.26,234101.85,Kentucky
2017-07-30,1.26,229911.14,Kentucky
2017-07-23,1.13,266821.34,Kentucky
2017-07-16,1.17,267806.51,Kentucky
2017-07-09,1.19,257780.31,Kentucky
2017-07-02,1.21,257162.16,Kentucky
2017-06-25,1.21,251831.45,Kentucky
2017-06-18,1.28,245564.59,Kentucky
2017-06-11,1.31,248634.5,Kentucky
2017-06-04,1.38,261051.5,Kentucky
2017-05-28,1.25,288112.58,Kentucky
2017-05-21,1.17,271051.35,Kentucky
2017-05-14,1.13,257009.92,Kentucky
2017-05-07,1.12,365531.86,Kentucky
2017-04-30,1.18,285128.95,Kentucky
2017-04-23,1.25,262771.53,Kentucky
2017-04-16,1.28,251124.14,Kentucky
2017-04-09,1.22,260512.01,Kentucky
2017-04-02,1.19,288015.28,Kentucky
2017-03-26,1.26,258325.55,Kentucky
2017-03-19,1.29,250471.76,Kentucky
2017-03-12,1.35,254377.74,Kentucky
2017-03-05,1.31,230403.88,Kentucky
2017-02-26,1.13,281322.06,Kentucky
2017-02-19,1.18,241012.17,Kentucky
2017-02-12,1.13,255531.24,Kentucky
2017-02-05,1.0,379603.83,Kentucky
2017-01-29,1.18,259671.38,Kentucky
2017-01-22,1.13,286641.35,Kentucky
2017-01-15,1.15,261313.02,Kentucky
2017-01-08,1.18,275129.35,Kentucky
2017-01-01,1.11,240752.75,Kentucky
2017-12-31,0.81,194627.58,Indiana
2017-12-24,1.09,137679.86,Indiana
2017-12-17,1.08,124002.08,Indiana
2017-12-10,1.05,137960.99,Indiana
2017-12-03,0.99,166540.0,Indiana
2017-11-26,1.16,92146.0,Indiana
2017-11-19,1.09,112603.0,Indiana
2017-11-12,1.19,126496.0,Indiana
2017-11-05,1.08,176421.06,Indiana
2017-10-29,1.3,143342.57,Indiana
2017-10-22,1.42,115432.53,Indiana
2017-10-15,1.49,114826.68,Indiana
2017-10-08,1.66,87278.58,Indiana
2017-10-01,1.59,112518.2,Indiana
2017-09-24,1.51,118080.88,Indiana
2017-09-17,1.5,113231.66,Indiana
2017-09-10,1.53,110081.14,Indiana
2017-09-03,1.45,115506.15,Indiana
2017-08-27,1.43,126646.81,Indiana
2017-08-20,1.41,123267.26,Indiana
2017-08-13,1.38,109713.0,Indiana
2017-08-06,1.29,124119.9,Indiana
2017-07-30,1.29,123476.6,Indiana
2017-07-23,1.17,141148.36,Indiana
2017-07-16,1.16,159919.52,Indiana
2017-07-09,1.11,157797.53,Indiana
2017-07-02,1.13,156098.42,Indiana
2017-06-25,1.15,146132.45,Indiana
2017-06-18,1.16,152802.24,Indiana
2017-06-11,1.16,155040.89,Indiana
2017-06-04,1.23,151097.89,Indiana
2017-05-28,1.15,165711.15,Indiana
2017-05-21,1.01,172518.2,Indiana
2017-05-14,0.99,164928.9,Indiana
2017-05-07,1.02,221289.76,Indiana
2017-04-30,1.22,162420.79,Indiana
2017-04-23,1.24,146324.59,Indiana
2017-04-16,1.2,158523.99,Indiana
2017-04-09,1.26,145899.12,Indiana
2017-04-02,1.15,169374.96,Indiana
2017-03-26,1.21,146817.49,Indiana
2017-03-19,1.23,141618.19,Indiana
2017-03-12,1.26,143644.79,Indiana
2017-03-05,1.15,149237.92,Indiana
2017-02-26,1.13,153568.21,Indiana
2017-02-19,1.12,141558.76,Indiana
2017-02-12,1.03,159133.19,Indiana
2017-02-05,0.97,212143.72,Indiana
2017-01-29,1.13,143828.34,Indiana
2017-01-22,1.04,163498.85,Indiana
2017-01-15,1.06,158063.43,Indiana
2017-01-08,1.13,146072.21,Indiana
2017-01-01,0.97,142347.9,Indiana
2017-12-31,1.03,578374.5,Kentucky
2017-12-24,1.14,469533.33,Kentucky
2017-12-17,1.2,404548.13,Kentucky
2017-12-10,1.07,474539.47,Kentucky
2017-12-03,1.17,427791.0,Kentucky
2017-11-26,1.45,304942.0,Kentucky
2017-11-19,1.45,331472.0,Kentucky
2017-11-12,1.23,442150.0,Kentucky
2017-11-05,1.36,407622.18,Kentucky
2017-10-29,1.45,374807.93,Kentucky
2017-10-22,1.58,337225.47,Kentucky
2017-10-15,1.68,342218.56,Kentucky
2017-10-08,1.66,348907.43,Kentucky
2017-10-01,1.74,318071.39,Kentucky
2017-09-24,1.7,314818.19,Kentucky
2017-09-17,1.61,354589.37,Kentucky
2017-09-10,1.63,361079.39,Kentucky
2017-09-03,1.79,358168.59,Kentucky
2017-08-27,1.87,341841.01,Kentucky
2017-08-20,1.82,331372.05,Kentucky
2017-08-13,1.44,455886.37,Kentucky
2017-08-06,1.46,471016.34,Kentucky
2017-07-30,1.41,503413.12,Kentucky
2017-07-23,1.46,444230.79,Kentucky
2017-07-16,1.58,461109.34,Kentucky
2017-07-09,1.44,505422.37,Kentucky
2017-07-02,1.55,509256.0,Kentucky
2017-06-25,1.5,492249.41,Kentucky
2017-06-18,1.59,448930.73,Kentucky
2017-06-11,1.55,440572.26,Kentucky
2017-06-04,1.61,428553.32,Kentucky
2017-05-28,1.55,481635.83,Kentucky
2017-05-21,1.64,403959.96,Kentucky
2017-05-14,1.56,410450.05,Kentucky
2017-05-07,1.4,560446.85,Kentucky
2017-04-30,1.62,391714.3,Kentucky
2017-04-23,1.6,370499.27,Kentucky
2017-04-16,1.58,370816.51,Kentucky
2017-04-09,1.36,431593.41,Kentucky
2017-04-02,1.58,385734.97,Kentucky
2017-03-26,1.57,375225.76,Kentucky
2017-03-19,1.59,372216.08,Kentucky
2017-03-12,1.61,354782.58,Kentucky
2017-03-05,1.32,431348.55,Kentucky
2017-02-26,1.08,499261.3,Kentucky
2017-02-19,1.2,431830.4,Kentucky
2017-02-12,1.08,423595.21,Kentucky
2017-02-05,0.98,808808.87,Kentucky
2017-01-29,1.08,513293.45,Kentucky
2017-01-22,0.98,532733.04,Kentucky
2017-01-15,1.2,469431.68,Kentucky
2017-01-08,1.15,506805.15,Kentucky
2017-01-01,0.98,526765.64,Kentucky
2017-12-31,0.98,619699.65,California
2017-12-24,1.17,397332.09,California
2017-12-17,0.73,719091.14,California
2017-12-10,1.13,442147.66,California
2017-12-03,1.08,479566.0,California
2017-11-26,1.24,384465.0,California
2017-11-19,1.25,409476.0,California
2017-11-12,1.16,433591.0,California
2017-11-05,1.04,493425.51,California
2017-10-29,1.0,593934.52,California
2017-10-22,1.57,343882.42,California
2017-10-15,1.67,322915.64,California
2017-10-08,1.83,314828.77,California
2017-10-01,1.78,321740.77,California
2017-09-24,1.74,330959.91,California
2017-09-17,1.71,341162.84,California
2017-09-10,1.71,351223.38,California
2017-09-03,1.52,402400.31,California
2017-08-27,1.79,356447.96,California
2017-08-20,1.65,379035.92,California
2017-08-13,1.24,499110.51,California
2017-08-06,1.34,476535.85,California
2017-07-30,1.48,444013.66,California
2017-07-23,1.46,455369.95,California
2017-07-16,1.48,449543.62,California
2017-07-09,1.21,575413.33,California
2017-07-02,1.23,584480.72,California
2017-06-25,1.05,586241.71,California
2017-06-18,1.1,591731.93,California
2017-06-11,1.17,522813.2,California
2017-06-04,1.13,559985.06,California
2017-05-28,1.27,532494.25,California
2017-05-21,1.27,481522.42,California
2017-05-14,1.08,556946.85,California
2017-05-07,1.05,613046.52,California
2017-04-30,1.18,498381.64,California
2017-04-23,1.18,500367.63,California
2017-04-16,1.29,465624.88,California
2017-04-09,1.22,461063.08,California
2017-04-02,1.22,455329.05,California
2017-03-26,1.28,430467.52,California
2017-03-19,1.25,460355.92,California
2017-03-12,1.24,445311.34,California
2017-03-05,1.04,517701.26,California
2017-02-26,0.88,572076.4,California
2017-02-19,0.97,497333.98,California
2017-02-12,0.7,645130.97,California
2017-02-05,0.63,892740.87,California
2017-01-29,0.65,776310.02,California
2017-01-22,0.74,695873.15,California
2017-01-15,0.87,580190.82,California
2017-01-08,0.96,582835.25,California
2017-01-01,0.93,560310.35,California
2017-12-31,0.92,1174818.67,California
2017-12-24,1.15,860922.52,California
2017-12-17,1.4,674625.07,California
2017-12-10,1.05,992871.42,California
2017-12-03,1.28,798853.0,California
2017-11-26,1.52,630939.0,California
2017-11-19,1.48,657693.0,California
2017-11-12,1.27,875104.0,California
2017-11-05,1.41,787625.8,California
2017-10-29,1.56,716567.05,California
2017-10-22,1.57,768374.15,California
2017-10-15,1.76,671239.19,California
2017-10-08,1.65,780710.38,California
2017-10-01,1.79,660452.07,California
2017-09-24,1.76,653751.09,California
2017-09-17,1.81,648318.59,California
2017-09-10,1.71,688636.33,California
2017-09-03,1.78,667860.21,California
2017-08-27,2.09,600153.2,California
2017-08-20,2.07,561541.93,California
2017-08-13,1.29,821395.74,California
2017-08-06,1.62,723557.56,California
2017-07-30,1.3,897443.52,California
2017-07-23,1.66,675183.5,California
2017-07-16,1.74,732328.94,California
2017-07-09,1.69,715078.15,California
2017-07-02,1.7,700809.09,California
2017-06-25,1.53,874937.71,California
2017-06-18,1.77,660386.27,California
2017-06-11,1.8,608604.75,California
2017-06-04,1.83,650426.37,California
2017-05-28,1.78,664075.57,California
2017-05-21,1.86,652301.59,California
2017-05-14,1.77,652375.87,California
2017-05-07,1.42,956829.89,California
2017-04-30,1.93,612104.34,California
2017-04-23,1.83,613563.9,California
2017-04-16,1.69,670281.46,California
2017-04-09,1.22,961954.91,California
2017-04-02,1.79,632537.9,California
2017-03-26,1.79,617981.91,California
2017-03-19,1.79,639050.82,California
2017-03-12,1.8,620908.22,California
2017-03-05,1.59,672242.8,California
2017-02-26,1.18,891688.67,California
2017-02-19,1.17,863688.61,California
2017-02-12,1.14,765983.21,California
2017-02-05,0.84,1557975.05,California
2017-01-29,1.13,909650.62,California
2017-01-22,0.94,1089513.11,California
2017-01-15,1.23,848267.19,California
2017-01-08,1.22,953770.46,California
2017-01-01,0.95,1047175.33,California
2017-12-31,1.1,559149.89,Washington
2017-12-24,1.46,394845.19,Washington
2017-12-17,1.49,361827.41,Washington
2017-12-10,1.39,389912.46,Washington
2017-12-03,1.26,500180.0,Washington
2017-11-26,1.61,322421.0,Washington
2017-11-19,1.62,347463.0,Washington
2017-11-12,1.34,498620.0,Washington
2017-11-05,1.37,503544.6,Washington
2017-10-29,1.53,452358.05,Washington
2017-10-22,1.48,468703.71,Washington
2017-10-15,1.74,411343.55,Washington
2017-10-08,2.02,358445.95,Washington
2017-10-01,2.01,363941.68,Washington
2017-09-24,1.99,367468.92,Washington
2017-09-17,1.88,431277.46,Washington
2017-09-10,2.07,388099.41,Washington
2017-09-03,1.94,409075.07,Washington
2017-08-27,1.54,562332.61,Washington
2017-08-20,1.67,496897.67,Washington
2017-08-13,1.81,438236.06,Washington
2017-08-06,1.73,493703.62,Washington
2017-07-30,1.72,470813.03,Washington
2017-07-23,1.54,509159.42,Washington
2017-07-16,1.68,473361.62,Washington
2017-07-09,1.0,905064.3,Washington
2017-07-02,1.21,682920.51,Washington
2017-06-25,1.17,680060.61,Washington
2017-06-18,1.16,696101.26,Washington
2017-06-11,1.21,664560.99,Washington
2017-06-04,1.21,681109.55,Washington
2017-05-28,1.19,729001.29,Washington
2017-05-21,1.25,628075.85,Washington
2017-05-14,1.09,760302.75,Washington
2017-05-07,1.0,962478.04,Washington
2017-04-30,0.92,906413.45,Washington
2017-04-23,1.11,653100.77,Washington
2017-04-16,1.09,682386.6,Washington
2017-04-09,0.96,838359.35,Washington
2017-04-02,1.18,618377.56,Washington
2017-03-26,1.16,608172.61,Washington
2017-03-19,1.14,600698.43,Washington
2017-03-12,0.91,846864.87,Washington
2017-03-05,0.94,803073.94,Washington
2017-02-26,0.8,823735.2,Washington
2017-02-19,0.87,758887.32,Washington
2017-02-12,0.77,750095.92,Washington
2017-02-05,0.76,1093144.23,Washington
2017-01-29,0.86,838930.98,Washington
2017-01-22,0.85,865893.82,Washington
2017-01-15,0.93,755537.27,Washington
2017-01-08,0.8,938061.93,Washington
2017-01-01,0.84,822000.04,Washington
2017-12-31,0.99,460716.58,SouthCarolina
2017-12-24,1.22,294202.67,SouthCarolina
2017-12-17,1.04,348367.63,SouthCarolina
2017-12-10,1.02,382563.7,SouthCarolina
2017-12-03,1.12,349900.0,SouthCarolina
2017-11-26,1.25,269322.0,SouthCarolina
2017-11-19,1.23,295766.0,SouthCarolina
2017-11-12,1.23,340345.0,SouthCarolina
2017-11-05,1.28,308280.39,SouthCarolina
2017-10-29,1.32,310343.81,SouthCarolina
2017-10-22,1.57,275350.6,SouthCarolina
2017-10-15,1.69,275807.02,SouthCarolina
2017-10-08,1.56,316112.15,SouthCarolina
2017-10-01,1.64,296183.33,SouthCarolina
2017-09-24,1.57,300285.1,SouthCarolina
2017-09-17,1.46,311277.81,SouthCarolina
2017-09-10,1.42,286146.89,SouthCarolina
2017-09-03,1.44,328515.05,SouthCarolina
2017-08-27,1.41,333689.71,SouthCarolina
2017-08-20,1.4,348843.91,SouthCarolina
2017-08-13,1.36,370979.09,SouthCarolina
2017-08-06,1.37,336237.92,SouthCarolina
2017-07-30,1.3,359544.03,SouthCarolina
2017-07-23,1.3,382711.86,SouthCarolina
2017-07-16,1.28,385644.8,SouthCarolina
2017-07-09,1.24,380517.93,SouthCarolina
2017-07-02,1.28,413263.16,SouthCarolina
2017-06-25,1.17,406520.66,SouthCarolina
2017-06-18,1.3,356093.51,SouthCarolina
2017-06-11,1.3,404634.09,SouthCarolina
2017-06-04,1.33,423186.06,SouthCarolina
2017-05-28,1.41,393303.27,SouthCarolina
2017-05-21,1.38,363333.32,SouthCarolina
2017-05-14,1.34,367894.37,SouthCarolina
2017-05-07,1.19,531412.4,SouthCarolina
2017-04-30,1.34,429088.02,SouthCarolina
2017-04-23,1.36,374054.54,SouthCarolina
2017-04-16,1.37,368844.67,SouthCarolina
2017-04-09,1.38,345869.64,SouthCarolina
2017-04-02,1.38,366510.61,SouthCarolina
2017-03-26,1.41,343469.43,SouthCarolina
2017-03-19,1.37,332804.42,SouthCarolina
2017-03-12,1.4,325834.91,SouthCarolina
2017-03-05,1.31,326142.89,SouthCarolina
2017-02-26,1.06,404208.68,SouthCarolina
2017-02-19,1.14,331446.6,SouthCarolina
2017-02-12,0.99,395220.24,SouthCarolina
2017-02-05,0.81,706098.15,SouthCarolina
2017-01-29,1.11,395411.39,SouthCarolina
2017-01-22,1.0,451738.89,SouthCarolina
2017-01-15,1.14,369916.29,SouthCarolina
2017-01-08,1.15,352660.2,SouthCarolina
2017-01-01,1.0,402162.87,SouthCarolina
2017-12-31,0.94,98086.34,Missouri
2017-12-24,1.32,66895.5,Missouri
2017-12-17,1.34,61276.15,Missouri
2017-12-10,1.2,74626.15,Missouri
2017-12-03,1.16,80464.0,Missouri
2017-11-26,1.49,48850.0,Missouri
2017-11-19,1.3,64230.0,Missouri
2017-11-12,1.17,86928.0,Missouri
2017-11-05,1.32,78530.28,Missouri
2017-10-29,1.41,70870.34,Missouri
2017-10-22,1.31,77451.36,Missouri
2017-10-15,1.6,63283.44,Missouri
2017-10-08,1.82,56315.89,Missouri
2017-10-01,1.83,55420.33,Missouri
2017-09-24,1.84,54348.48,Missouri
2017-09-17,1.66,65219.18,Missouri
2017-09-10,1.89,57493.94,Missouri
2017-09-03,1.58,75840.73,Missouri
2017-08-27,1.42,86969.36,Missouri
2017-08-20,1.65,72084.39,Missouri
2017-08-13,1.67,68140.75,Missouri
2017-08-06,1.55,77832.62,Missouri
2017-07-30,1.56,75067.88,Missouri
2017-07-23,1.44,77668.0,Missouri
2017-07-16,1.35,86112.54,Missouri
2017-07-09,0.97,128455.05,Missouri
2017-07-02,1.2,102306.61,Missouri
2017-06-25,1.12,103925.6,Missouri
2017-06-18,1.11,103313.47,Missouri
2017-06-11,1.16,94583.08,Missouri
2017-06-04,1.16,97756.24,Missouri
2017-05-28,1.15,102536.61,Missouri
2017-05-21,1.14,92273.1,Missouri
2017-05-14,1.08,108411.15,Missouri
2017-05-07,1.0,140992.26,Missouri
2017-04-30,1.02,114753.82,Missouri
2017-04-23,1.02,100154.13,Missouri
2017-04-16,1.09,101877.38,Missouri
2017-04-09,0.93,126295.09,Missouri
2017-04-02,1.12,95055.86,Missouri
2017-03-26,1.09,93209.14,Missouri
2017-03-19,0.92,110951.46,Missouri
2017-03-12,0.83,132799.77,Missouri
2017-03-05,0.85,128940.32,Missouri
2017-02-26,0.75,122591.72,Missouri
2017-02-19,0.85,101482.65,Missouri
2017-02-12,0.77,110492.2,Missouri
2017-02-05,0.76,165785.94,Missouri
2017-01-29,0.84,112192.95,Missouri
2017-01-22,0.88,113430.5,Missouri
2017-01-15,0.93,107376.76,Missouri
2017-01-08,0.78,144931.3,Missouri
2017-01-01,0.87,115041.61,Missouri
2017-12-31,1.14,192170.15,Michigan
2017-12-24,1.38,149940.62,Michigan
2017-12-17,1.17,154325.75,Michigan
2017-12-10,1.18,156410.57,Michigan
2017-12-03,1.37,132165.0,Michigan
2017-11-26,1.31,126244.0,Michigan
2017-11-19,1.23,152206.0,Michigan
2017-11-12,1.3,169251.0,Michigan
2017-11-05,1.55,125685.45,Michigan
2017-10-29,1.34,134388.82,Michigan
2017-10-22,1.61,120265.74,Michigan
2017-10-15,1.75,125434.52,Michigan
2017-10-08,1.83,127591.09,Michigan
2017-10-01,1.83,129576.56,Michigan
2017-09-24,1.83,144890.83,Michigan
2017-09-17,1.72,122734.74,Michigan
2017-09-10,1.47,197546.49,Michigan
2017-09-03,1.69,155772.26,Michigan
2017-08-27,1.71,153581.11,Michigan
2017-08-20,1.6,168054.68,Michigan
2017-08-13,1.49,169526.52,Michigan
2017-08-06,1.49,163833.23,Michigan
2017-07-30,1.52,154896.27,Michigan
2017-07-23,1.33,194261.62,Michigan
2017-07-16,1.45,176564.58,Michigan
2017-07-09,1.26,214965.37,Michigan
2017-07-02,1.14,192174.84,Michigan
2017-06-25,1.31,185418.99,Michigan
2017-06-18,1.3,201993.63,Michigan
2017-06-11,1.32,197442.71,Michigan
2017-06-04,1.28,211538.7,Michigan
2017-05-28,1.23,220314.55,Michigan
2017-05-21,1.17,229193.81,Michigan
2017-05-14,1.3,196829.3,Michigan
2017-05-07,1.37,214795.58,Michigan
2017-04-30,1.37,200743.79,Michigan
2017-04-23,1.51,174613.45,Michigan
2017-04-16,1.52,144788.05,Michigan
2017-04-09,1.27,145196.59,Michigan
2017-04-02,1.33,116596.47,Michigan
2017-03-26,1.33,110960.45,Michigan
2017-03-19,1.18,136296.62,Michigan
2017-03-12,1.36,102939.99,Michigan
2017-03-05,1.38,112515.7,Michigan
2017-02-26,1.29,142253.42,Michigan
2017-02-19,1.09,144525.33,Michigan
2017-02-12,0.99,153045.63,Michigan
2017-02-05,0.88,237276.96,Michigan
2017-01-29,1.0,192362.18,Michigan
2017-01-22,1.14,155424.95,Michigan
2017-01-15,1.11,183270.4,Michigan
2017-01-08,1.11,152614.52,Michigan
2017-01-01,1.11,144323.7,Michigan
2017-12-31,1.39,59077.02,Kansas
2017-12-24,1.31,57784.05,Kansas
2017-12-17,1.3,49219.75,Kansas
2017-12-10,1.24,59965.39,Kansas
2017-12-03,1.25,80838.0,Kansas
2017-11-26,1.29,44800.0,Kansas
2017-11-19,1.43,61126.0,Kansas
2017-11-12,1.32,62300.0,Kansas
2017-11-05,1.44,52028.11,Kansas
2017-10-29,1.46,53621.45,Kansas
2017-10-22,1.51,44004.03,Kansas
2017-10-15,1.57,43715.52,Kansas
2017-10-08,1.57,45452.47,Kansas
